pt_graph coeff
92 0.5
92 0.5
92 0.5
92 0.5
92 0.5
92 0.5
92 0.5
92 0.5
92 0.5
92 0.5
92 0.5
92 0.5
92 0.5
92 0.5
93 0.5
93 0.5
93 0.5
93 0.5
93 0.5
93 0.5
93 0.5
93 0.5
93 0.5
93 0.5
93 0.5
93 0.5
93 0.5
93 0.5
101 0.5
101 0.5
101 0.5
101 0.5
101 0.5
101 0.5
101 0.5
101 0.5
101 0.5
101 0.5
101 0.5
101 0.5
101 0.5
101 0.5
102 0.5
102 0.5
102 0.5
102 0.5
102 0.5
102 0.5
102 0.5
102 0.5
102 0.5
102 0.5
102 0.5
102 0.5
102 0.5
102 0.5
103 0.5
103 0.5
103 0.5
103 0.5
103 0.5
103 0.5
103 0.5
103 0.5
103 0.5
103 0.5
103 0.5
103 0.5
103 0.5
103 0.5
104 0.5
104 0.5
104 0.5
104 0.5
104 0.5
104 0.5
104 0.5
104 0.5
104 0.5
104 0.5
104 0.5
104 0.5
104 0.5
104 0.5
110 0.5
110 0.5
110 0.5
110 0.5
110 0.5
110 0.5
110 0.5
110 0.5
110 0.5
110 0.5
110 0.5
110 0.5
110 0.5
110 0.5
111 0.5
111 0.5
111 0.5
111 0.5
111 0.5
111 0.5
111 0.5
111 0.5
111 0.5
111 0.5
111 0.5
111 0.5
111 0.5
111 0.5
112 0.5
112 0.5
112 0.5
112 0.5
112 0.5
112 0.5
112 0.5
112 0.5
112 0.5
112 0.5
112 0.5
112 0.5
112 0.5
112 0.5
113 0.5
113 0.5
113 0.5
113 0.5
113 0.5
113 0.5
113 0.5
113 0.5
113 0.5
113 0.5
113 0.5
113 0.5
113 0.5
113 0.5
114 0.5
114 0.5
114 0.5
114 0.5
114 0.5
114 0.5
114 0.5
114 0.5
114 0.5
114 0.5
114 0.5
114 0.5
114 0.5
114 0.5
115 0.5
115 0.5
115 0.5
115 0.5
115 0.5
115 0.5
115 0.5
115 0.5
115 0.5
115 0.5
115 0.5
115 0.5
115 0.5
115 0.5
118 0.5
118 0.5
118 0.5
118 0.5
118 0.5
118 0.5
118 0.5
118 0.5
118 0.5
118 0.5
118 0.5
118 0.5
118 0.5
118 0.5
119 0.5
119 0.5
119 0.5
119 0.5
119 0.5
119 0.5
119 0.5
119 0.5
119 0.5
119 0.5
119 0.5
119 0.5
119 0.5
119 0.5
120 0.5
120 0.5
120 0.5
120 0.5
120 0.5
120 0.5
120 0.5
120 0.5
120 0.5
120 0.5
120 0.5
120 0.5
120 0.5
120 0.5
121 0.5
121 0.5
121 0.5
121 0.5
121 0.5
121 0.5
121 0.5
121 0.5
121 0.5
121 0.5
121 0.5
121 0.5
121 0.5
121 0.5
122 0.5
122 0.5
122 0.5
122 0.5
122 0.5
122 0.5
122 0.5
122 0.5
122 0.5
122 0.5
122 0.5
122 0.5
122 0.5
122 0.5
123 0.5
123 0.5
123 0.5
123 0.5
123 0.5
123 0.5
123 0.5
123 0.5
123 0.5
123 0.5
123 0.5
123 0.5
123 0.5
123 0.5
124 0.5
124 0.5
124 0.5
124 0.5
124 0.5
124 0.5
124 0.5
124 0.5
124 0.5
124 0.5
124 0.5
124 0.5
124 0.5
124 0.5
125 0.5
125 0.5
125 0.5
125 0.5
125 0.5
125 0.5
125 0.5
125 0.5
125 0.5
125 0.5
125 0.5
125 0.5
125 0.5
125 0.5
127 0.5
127 0.5
127 0.5
127 0.5
127 0.5
127 0.5
127 0.5
127 0.5
127 0.5
127 0.5
127 0.5
127 0.5
127 0.5
127 0.5
128 0.5
128 0.5
128 0.5
128 0.5
128 0.5
128 0.5
128 0.5
128 0.5
128 0.5
128 0.5
128 0.5
128 0.5
128 0.5
128 0.5
129 0.5
129 0.5
129 0.5
129 0.5
129 0.5
129 0.5
129 0.5
129 0.5
129 0.5
129 0.5
129 0.5
129 0.5
129 0.5
129 0.5
130 0.5
130 0.5
130 0.5
130 0.5
130 0.5
130 0.5
130 0.5
130 0.5
130 0.5
130 0.5
130 0.5
130 0.5
130 0.5
130 0.5
131 0.1
131 0.1
131 0.1
131 0.1
131 0.1
131 0.1
131 0.5
131 0.5
131 0.5
131 0.5
131 0.5
131 0.5
131 0.5
131 0.5
132 0.1
132 0.1
132 0.1
132 0.1
132 0.1
132 0.1
132 0.5
132 0.5
132 0.5
132 0.5
132 0.5
132 0.5
132 0.5
132 0.5
133 0.5
133 0.5
133 0.5
133 0.5
133 0.5
133 0.5
133 0.5
133 0.5
133 0.5
133 0.5
133 0.5
133 0.5
133 0.5
133 0.5
134 0.5
134 0.5
134 0.5
134 0.5
134 0.5
134 0.5
134 0.5
134 0.5
134 0.5
134 0.5
134 0.5
134 0.5
134 0.5
134 0.5
135 0.5
135 0.5
135 0.5
135 0.5
135 0.5
135 0.5
135 0.5
135 0.5
135 0.5
135 0.5
135 0.5
135 0.5
135 0.5
135 0.5
136 0.5
136 0.5
136 0.5
136 0.5
136 0.5
136 0.5
136 0.5
136 0.5
136 0.5
136 0.5
136 0.5
136 0.5
136 0.5
136 0.5
137 0.5
137 0.5
137 0.5
137 0.5
137 0.5
137 0.5
137 0.5
137 0.5
137 0.5
137 0.5
137 0.5
137 0.5
137 0.5
137 0.5
138 0.5
138 0.5
138 0.5
138 0.5
138 0.5
138 0.5
138 0.5
138 0.5
138 0.5
138 0.5
138 0.5
138 0.5
138 0.5
138 0.5
139 0.5
139 0.5
139 0.5
139 0.5
139 0.5
139 0.5
139 0.5
139 0.5
139 0.5
139 0.5
139 0.5
139 0.5
139 0.5
139 0.5
140 0.5
140 0.5
140 0.5
140 0.5
140 0.5
140 0.5
140 0.5
140 0.5
140 0.5
140 0.5
140 0.5
140 0.5
140 0.5
140 0.5
141 0.1
141 0.1
141 0.1
141 0.1
141 0.1
141 0.1
141 0.5
141 0.5
141 0.5
141 0.5
141 0.5
141 0.5
141 0.5
141 0.5
142 0.1
142 0.1
142 0.1
142 0.1
142 0.1
142 0.1
142 0.5
142 0.5
142 0.5
142 0.5
142 0.5
142 0.5
142 0.5
142 0.5
143 0.1
143 0.1
143 0.1
143 0.1
143 0.1
143 0.1
143 0.5
143 0.5
143 0.5
143 0.5
143 0.5
143 0.5
143 0.5
143 0.5
144 0.1
144 0.1
144 0.1
144 0.1
144 0.1
144 0.1
144 0.5
144 0.5
144 0.5
144 0.5
144 0.5
144 0.5
144 0.5
144 0.5
145 0.5
145 0.5
145 0.5
145 0.5
145 0.5
145 0.5
145 0.5
145 0.5
145 0.5
145 0.5
145 0.5
145 0.5
145 0.5
145 0.5
146 0.5
146 0.5
146 0.5
146 0.5
146 0.5
146 0.5
146 0.5
146 0.5
146 0.5
146 0.5
146 0.5
146 0.5
146 0.5
146 0.5
147 0.5
147 0.5
147 0.5
147 0.5
147 0.5
147 0.5
147 0.5
147 0.5
147 0.5
147 0.5
147 0.5
147 0.5
147 0.5
147 0.5
148 0.5
148 0.5
148 0.5
148 0.5
148 0.5
148 0.5
148 0.5
148 0.5
148 0.5
148 0.5
148 0.5
148 0.5
148 0.5
148 0.5
149 0.5
149 0.5
149 0.5
149 0.5
149 0.5
149 0.5
149 0.5
149 0.5
149 0.5
149 0.5
149 0.5
149 0.5
149 0.5
149 0.5
150 0.1
150 0.1
150 0.1
150 0.1
150 0.1
150 0.1
150 0.5
150 0.5
150 0.5
150 0.5
150 0.5
150 0.5
150 0.5
150 0.5
151 0.1
151 0.1
151 0.1
151 0.1
151 0.1
151 0.1
151 0.5
151 0.5
151 0.5
151 0.5
151 0.5
151 0.5
151 0.5
151 0.5
152 0.1
152 0.1
152 0.1
152 0.1
152 0.1
152 0.1
152 0.5
152 0.5
152 0.5
152 0.5
152 0.5
152 0.5
152 0.5
152 0.5
153 0.1
153 0.1
153 0.1
153 0.1
153 0.1
153 0.1
153 0.5
153 0.5
153 0.5
153 0.5
153 0.5
153 0.5
153 0.5
153 0.5
154 0.1
154 0.1
154 0.1
154 0.1
154 0.1
154 0.1
154 0.5
154 0.5
154 0.5
154 0.5
154 0.5
154 0.5
154 0.5
154 0.5
155 0.1
155 0.1
155 0.1
155 0.1
155 0.1
155 0.1
155 0.5
155 0.5
155 0.5
155 0.5
155 0.5
155 0.5
155 0.5
155 0.5
156 0.1
156 0.1
156 0.1
156 0.1
156 0.1
156 0.1
156 0.5
156 0.5
156 0.5
156 0.5
156 0.5
156 0.5
156 0.5
156 0.5
157 0.5
157 0.5
157 0.5
157 0.5
157 0.5
157 0.5
157 0.5
157 0.5
157 0.5
157 0.5
157 0.5
157 0.5
157 0.5
157 0.5
158 0.5
158 0.5
158 0.5
158 0.5
158 0.5
158 0.5
158 0.5
158 0.5
158 0.5
158 0.5
158 0.5
158 0.5
158 0.5
158 0.5
159 0.5
159 0.5
159 0.5
159 0.5
159 0.5
159 0.5
159 0.5
159 0.5
159 0.5
159 0.5
159 0.5
159 0.5
159 0.5
159 0.5
160 0.1
160 0.1
160 0.1
160 0.1
160 0.1
160 0.1
160 0.5
160 0.5
160 0.5
160 0.5
160 0.5
160 0.5
160 0.5
160 0.5
161 0.1
161 0.1
161 0.1
161 0.1
161 0.1
161 0.1
161 0.5
161 0.5
161 0.5
161 0.5
161 0.5
161 0.5
161 0.5
161 0.5
162 0.1
162 0.1
162 0.1
162 0.1
162 0.1
162 0.1
162 0.5
162 0.5
162 0.5
162 0.5
162 0.5
162 0.5
162 0.5
162 0.5
163 0.1
163 0.1
163 0.1
163 0.1
163 0.1
163 0.1
163 0.5
163 0.5
163 0.5
163 0.5
163 0.5
163 0.5
163 0.5
163 0.5
164 0.1
164 0.1
164 0.1
164 0.1
164 0.1
164 0.1
164 0.5
164 0.5
164 0.5
164 0.5
164 0.5
164 0.5
164 0.5
164 0.5
165 0.1
165 0.1
165 0.1
165 0.1
165 0.1
165 0.1
165 0.5
165 0.5
165 0.5
165 0.5
165 0.5
165 0.5
165 0.5
165 0.5
166 0.1
166 0.1
166 0.1
166 0.1
166 0.1
166 0.1
166 0.5
166 0.5
166 0.5
166 0.5
166 0.5
166 0.5
166 0.5
166 0.5
167 0.1
167 0.1
167 0.1
167 0.1
167 0.1
167 0.1
167 0.5
167 0.5
167 0.5
167 0.5
167 0.5
167 0.5
167 0.5
167 0.5
168 0.5
168 0.5
168 0.5
168 0.5
168 0.5
168 0.5
168 0.5
168 0.5
168 0.5
168 0.5
168 0.5
168 0.5
168 0.5
168 0.5
169 0.5
169 0.5
169 0.5
169 0.5
169 0.5
169 0.5
169 0.5
169 0.5
169 0.5
169 0.5
169 0.5
169 0.5
169 0.5
169 0.5
170 0.1
170 0.1
170 0.1
170 0.1
170 0.1
170 0.1
170 0.5
170 0.5
170 0.5
170 0.5
170 0.5
170 0.5
170 0.5
170 0.5
171 0.1
171 0.1
171 0.1
171 0.1
171 0.1
171 0.1
171 0.5
171 0.5
171 0.5
171 0.5
171 0.5
171 0.5
171 0.5
171 0.5
172 0.1
172 0.1
172 0.1
172 0.1
172 0.1
172 0.1
172 0.5
172 0.5
172 0.5
172 0.5
172 0.5
172 0.5
172 0.5
172 0.5
173 0.1
173 0.1
173 0.1
173 0.1
173 0.1
173 0.1
173 0.5
173 0.5
173 0.5
173 0.5
173 0.5
173 0.5
173 0.5
173 0.5
174 0.1
174 0.1
174 0.1
174 0.1
174 0.1
174 0.1
174 0.5
174 0.5
174 0.5
174 0.5
174 0.5
174 0.5
174 0.5
174 0.5
175 0.1
175 0.1
175 0.1
175 0.1
175 0.1
175 0.1
175 0.5
175 0.5
175 0.5
175 0.5
175 0.5
175 0.5
175 0.5
175 0.5
176 0.1
176 0.1
176 0.1
176 0.1
176 0.1
176 0.1
176 0.5
176 0.5
176 0.5
176 0.5
176 0.5
176 0.5
176 0.5
176 0.5
177 0.1
177 0.1
177 0.1
177 0.1
177 0.1
177 0.1
177 0.5
177 0.5
177 0.5
177 0.5
177 0.5
177 0.5
177 0.5
177 0.5
178 0.1
178 0.1
178 0.1
178 0.1
178 0.1
178 0.1
178 0.5
178 0.5
178 0.5
178 0.5
178 0.5
178 0.5
178 0.5
178 0.5
179 0.5
179 0.5
179 0.5
179 0.5
179 0.5
179 0.5
179 0.5
179 0.5
179 0.5
179 0.5
179 0.5
179 0.5
179 0.5
179 0.5
180 0.5
180 0.5
180 0.5
180 0.5
180 0.5
180 0.5
180 0.5
180 0.5
180 0.5
180 0.5
180 0.5
180 0.5
180 0.5
180 0.5
181 0.1
181 0.1
181 0.1
181 0.1
181 0.1
181 0.1
181 0.5
181 0.5
181 0.5
181 0.5
181 0.5
181 0.5
181 0.5
181 0.5
182 0.1
182 0.1
182 0.1
182 0.1
182 0.1
182 0.1
182 0.5
182 0.5
182 0.5
182 0.5
182 0.5
182 0.5
182 0.5
182 0.5
183 0.1
183 0.1
183 0.1
183 0.1
183 0.1
183 0.1
183 0.5
183 0.5
183 0.5
183 0.5
183 0.5
183 0.5
183 0.5
183 0.5
184 0.1
184 0.1
184 0.1
184 0.1
184 0.1
184 0.1
184 0.5
184 0.5
184 0.5
184 0.5
184 0.5
184 0.5
184 0.5
184 0.5
185 0.1
185 0.1
185 0.1
185 0.1
185 0.1
185 0.1
185 0.5
185 0.5
185 0.5
185 0.5
185 0.5
185 0.5
185 0.5
185 0.5
186 0.1
186 0.1
186 0.1
186 0.1
186 0.1
186 0.1
186 0.5
186 0.5
186 0.5
186 0.5
186 0.5
186 0.5
186 0.5
186 0.5
187 0.1
187 0.1
187 0.1
187 0.1
187 0.1
187 0.1
187 0.5
187 0.5
187 0.5
187 0.5
187 0.5
187 0.5
187 0.5
187 0.5
188 0.1
188 0.1
188 0.1
188 0.1
188 0.1
188 0.1
188 0.5
188 0.5
188 0.5
188 0.5
188 0.5
188 0.5
188 0.5
188 0.5
189 0.1
189 0.1
189 0.1
189 0.1
189 0.1
189 0.1
189 0.5
189 0.5
189 0.5
189 0.5
189 0.5
189 0.5
189 0.5
189 0.5
190 0.1
190 0.1
190 0.1
190 0.1
190 0.1
190 0.1
190 0.5
190 0.5
190 0.5
190 0.5
190 0.5
190 0.5
190 0.5
190 0.5
191 0.5
191 0.5
191 0.5
191 0.5
191 0.5
191 0.5
191 0.5
191 0.5
191 0.5
191 0.5
191 0.5
191 0.5
191 0.5
191 0.5
192 0.1
192 0.1
192 0.1
192 0.1
192 0.1
192 0.1
192 0.5
192 0.5
192 0.5
192 0.5
192 0.5
192 0.5
192 0.5
192 0.5
193 0.1
193 0.1
193 0.1
193 0.1
193 0.1
193 0.1
193 0.5
193 0.5
193 0.5
193 0.5
193 0.5
193 0.5
193 0.5
193 0.5
194 0.1
194 0.1
194 0.1
194 0.1
194 0.1
194 0.1
194 0.5
194 0.5
194 0.5
194 0.5
194 0.5
194 0.5
194 0.5
194 0.5
195 0.1
195 0.1
195 0.1
195 0.1
195 0.1
195 0.1
195 0.5
195 0.5
195 0.5
195 0.5
195 0.5
195 0.5
195 0.5
195 0.5
196 0.1
196 0.1
196 0.1
196 0.1
196 0.1
196 0.1
196 0.5
196 0.5
196 0.5
196 0.5
196 0.5
196 0.5
196 0.5
196 0.5
197 0.1
197 0.1
197 0.1
197 0.1
197 0.1
197 0.1
197 0.5
197 0.5
197 0.5
197 0.5
197 0.5
197 0.5
197 0.5
197 0.5
198 0.1
198 0.1
198 0.1
198 0.1
198 0.1
198 0.1
198 0.5
198 0.5
198 0.5
198 0.5
198 0.5
198 0.5
198 0.5
198 0.5
199 0.1
199 0.1
199 0.1
199 0.1
199 0.1
199 0.1
199 0.5
199 0.5
199 0.5
199 0.5
199 0.5
199 0.5
199 0.5
199 0.5
200 0.1
200 0.1
200 0.1
200 0.1
200 0.1
200 0.1
200 0.5
200 0.5
200 0.5
200 0.5
200 0.5
200 0.5
200 0.5
200 0.5
201 0.1
201 0.1
201 0.1
201 0.1
201 0.1
201 0.1
201 0.5
201 0.5
201 0.5
201 0.5
201 0.5
201 0.5
201 0.5
201 0.5
202 0.1
202 0.1
202 0.1
202 0.1
202 0.1
202 0.1
202 0.5
202 0.5
202 0.5
202 0.5
202 0.5
202 0.5
202 0.5
202 0.5
203 0.5
203 0.5
203 0.5
203 0.5
203 0.5
203 0.5
203 0.5
203 0.5
203 0.5
203 0.5
203 0.5
203 0.5
203 0.5
203 0.5
204 0.1
204 0.1
204 0.1
204 0.1
204 0.1
204 0.1
204 0.5
204 0.5
204 0.5
204 0.5
204 0.5
204 0.5
204 0.5
204 0.5
205 0.1
205 0.1
205 0.1
205 0.1
205 0.1
205 0.1
205 0.5
205 0.5
205 0.5
205 0.5
205 0.5
205 0.5
205 0.5
205 0.5
206 0.1
206 0.1
206 0.1
206 0.1
206 0.1
206 0.1
206 0.5
206 0.5
206 0.5
206 0.5
206 0.5
206 0.5
206 0.5
206 0.5
207 0.1
207 0.1
207 0.1
207 0.1
207 0.1
207 0.1
207 0.5
207 0.5
207 0.5
207 0.5
207 0.5
207 0.5
207 0.5
207 0.5
208 0.1
208 0.1
208 0.1
208 0.1
208 0.1
208 0.1
208 0.5
208 0.5
208 0.5
208 0.5
208 0.5
208 0.5
208 0.5
208 0.5
209 0.1
209 0.1
209 0.1
209 0.1
209 0.1
209 0.1
209 0.5
209 0.5
209 0.5
209 0.5
209 0.5
209 0.5
209 0.5
209 0.5
210 0.1
210 0.1
210 0.1
210 0.1
210 0.1
210 0.1
210 0.5
210 0.5
210 0.5
210 0.5
210 0.5
210 0.5
210 0.5
210 0.5
211 0.1
211 0.1
211 0.1
211 0.1
211 0.1
211 0.1
211 0.5
211 0.5
211 0.5
211 0.5
211 0.5
211 0.5
211 0.5
211 0.5
212 0.1
212 0.1
212 0.1
212 0.1
212 0.1
212 0.1
212 0.5
212 0.5
212 0.5
212 0.5
212 0.5
212 0.5
212 0.5
212 0.5
213 0.1
213 0.1
213 0.1
213 0.1
213 0.1
213 0.1
213 0.5
213 0.5
213 0.5
213 0.5
213 0.5
213 0.5
213 0.5
213 0.5
214 0.1
214 0.1
214 0.1
214 0.1
214 0.1
214 0.1
214 0.5
214 0.5
214 0.5
214 0.5
214 0.5
214 0.5
214 0.5
214 0.5
215 0.5
215 0.5
215 0.5
215 0.5
215 0.5
215 0.5
215 0.5
215 0.5
215 0.5
215 0.5
215 0.5
215 0.5
215 0.5
215 0.5
222 0.5
222 0.5
222 0.5
222 0.5
222 0.5
222 0.5
222 0.5
222 0.5
222 0.5
222 0.5
222 0.5
222 0.5
222 0.5
222 0.5
223 0.5
223 0.5
223 0.5
223 0.5
223 0.5
223 0.5
223 0.5
223 0.5
223 0.5
223 0.5
223 0.5
223 0.5
223 0.5
223 0.5
224 0.5
224 0.5
224 0.5
224 0.5
224 0.5
224 0.5
224 0.5
224 0.5
224 0.5
224 0.5
224 0.5
224 0.5
224 0.5
224 0.5
225 0.1
225 0.1
225 0.1
225 0.1
225 0.1
225 0.1
225 0.5
225 0.5
225 0.5
225 0.5
225 0.5
225 0.5
225 0.5
225 0.5
226 0.1
226 0.1
226 0.1
226 0.1
226 0.1
226 0.1
226 0.5
226 0.5
226 0.5
226 0.5
226 0.5
226 0.5
226 0.5
226 0.5
227 0.1
227 0.1
227 0.1
227 0.1
227 0.1
227 0.1
227 0.5
227 0.5
227 0.5
227 0.5
227 0.5
227 0.5
227 0.5
227 0.5
228 0.1
228 0.1
228 0.1
228 0.1
228 0.1
228 0.1
228 0.5
228 0.5
228 0.5
228 0.5
228 0.5
228 0.5
228 0.5
228 0.5
229 0.1
229 0.1
229 0.1
229 0.1
229 0.1
229 0.1
229 0.5
229 0.5
229 0.5
229 0.5
229 0.5
229 0.5
229 0.5
229 0.5
230 0.1
230 0.1
230 0.1
230 0.1
230 0.1
230 0.1
230 0.5
230 0.5
230 0.5
230 0.5
230 0.5
230 0.5
230 0.5
230 0.5
231 0.1
231 0.1
231 0.1
231 0.1
231 0.1
231 0.1
231 0.5
231 0.5
231 0.5
231 0.5
231 0.5
231 0.5
231 0.5
231 0.5
232 0.1
232 0.1
232 0.1
232 0.1
232 0.1
232 0.1
232 0.5
232 0.5
232 0.5
232 0.5
232 0.5
232 0.5
232 0.5
232 0.5
233 0.1
233 0.1
233 0.1
233 0.1
233 0.1
233 0.1
233 0.5
233 0.5
233 0.5
233 0.5
233 0.5
233 0.5
233 0.5
233 0.5
234 0.1
234 0.1
234 0.1
234 0.1
234 0.1
234 0.1
234 0.5
234 0.5
234 0.5
234 0.5
234 0.5
234 0.5
234 0.5
234 0.5
235 0.1
235 0.1
235 0.1
235 0.1
235 0.1
235 0.1
235 0.5
235 0.5
235 0.5
235 0.5
235 0.5
235 0.5
235 0.5
235 0.5
236 0.1
236 0.1
236 0.1
236 0.1
236 0.1
236 0.1
236 0.5
236 0.5
236 0.5
236 0.5
236 0.5
236 0.5
236 0.5
236 0.5
237 0.5
237 0.5
237 0.5
237 0.5
237 0.5
237 0.5
237 0.5
237 0.5
237 0.5
237 0.5
237 0.5
237 0.5
237 0.5
237 0.5
238 0.5
